Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5uQ7de4EWjb3rkcFxyEOpu,"11p2E654TTU8e0nZWBR4AL","Belong Together","Belong Together","Mark Ambor",2024-02-16,148317,91,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-16T19:08:20Z,"singer-songwriter pop",0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969,4
1wjzFQodRWrPcQ0AnYnvQ9,"5JZ7CnR6gTvEMKX4g70Amv","I Like Me Better","I Like Me Better","Lauv",2017-05-19,197436,0,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop",0.752,0.505,9,-7.621,1,0.253,0.535,0.00000255,0.104,0.419,91.97,4
0wI0S42Cg41DVGqIIVimTM,"7KigP1NA8s7IiVIxP5ndwJ,2o1DwIg0eMGpA5m6zLLG2I","Blinding Lights","Blinding Lights","Revelries,Victoria Voss",2020-07-03,176406,62,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"dutch edm",0.61,0.711,2,-6.661,0,0.0797,0.178,0,0.373,0.5,99.99,4
3xkHsmpQCBMytMJNiDf3Ii,"22wbnEMDvgVIAGdFeek6ET","Beautiful Things","Fireworks & Rollerblades","Benson Boone",2024-04-05,180304,90,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:42:18Z,"singer-songwriter pop",0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
3H3r2nKWa3Yk5gt8xgmsEt,"6L1XC7NrmgWRlwAeLJvVtA","This City","This City","Sam Fischer",2019-12-11,194853,67,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"australian pop,singer-songwriter pop",0.605,0.377,11,-6.213,1,0.0443,0.733,0,0.0808,0.519,73.877,4
0fV83gYQJc1tcdpe3zhuxB,"12PufqR6w54uHrEiOkJnzU,69tZ7Y16ExfVLFzXhMYslY,6v1yanGkwUBUbk6G3dgNOq,2WHKOM9mlVBFVyLloTzFYA","Roses","Roses","HeɅven,Nuage,Amaranth Skies,Raphael DeLove",2024-02-02,158839,48,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-02-01T22:00:16Z,"chill house,saxophone house,tropical house",0.719,0.726,4,-7.188,1,0.0281,0.107,0.00068,0.124,0.49,112.017,4
7qEHsqek33rTcFNT9PFqLf,"4GNC7GD6oZMSxPGyXy4MNB","Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,87,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop,uk pop",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
1SN1vSPsr4V4tIUTR3s8YW,"1HBjj22wzbscIZ9sEb5dyf,2zzpznMuhKlKlqh1ma7Sms","Fast Car","Blue","Jonas Blue,Dakota",2018-11-09,212424,73,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-06T21:55:27Z,"pop,pop dance,tropical house,uk dance",0.672,0.578,9,-6.621,1,0.0569,0.469,0,0.312,0.548,113.945,4
0uVdY1kG6mar4uyn63iJqK,"21Nw1hStsfi6uDLK6WGzm3,4RmAlZapfAsWhj2k1pHsKe,0lRQLoQrjE7zLSlLoh1uk3","Move On","Move On","Summer Dusk,Saxena,Josiah Nichols",2024-06-28,164210,44,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-27T22:41:59Z,"",0.615,0.65,10,-10.227,1,0.0382,0.0531,0.461,0.166,0.191,114.013,4
58wyJLv6yH1La9NIZPl3ne,"4qIVPF0s71ZYW3qzhu5GkF,7KHA7OOevgTDFhlym0oEyP","Can We Kiss Forever?","Can We Kiss Forever?","Kina,Adriana Proenza",2018-08-31,187931,70,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"sad lo-fi,slowed and reverb,spanish indie pop",0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4
7d58WwULnoImaBjwkIPvRw,"2jQP5M1p4282oVdQQswMhK","Redbone","Redbone","Lucas Meyer",2024-06-14,182096,49,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-13T20:48:24Z,"",0.547,0.658,6,-6.649,0,0.0349,0.0162,0.000227,0.105,0.734,185.919,4
40x5K8xyIWVmSeUrYjj0os,"0J7U24vlOOIeMpuaO6Q85A","Lost on You","Lost On You","LP",2016-12-09,268465,71,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:03:39Z,"la pop,women's music",0.432,0.724,5,-6.328,0,0.0361,0.0996,0,0.0931,0.679,173.973,4
17vkqIj8rL3TTypIIyjUNX,"21Nw1hStsfi6uDLK6WGzm3,0lRQLoQrjE7zLSlLoh1uk3","Cold Water","Cold Water","Summer Dusk,Josiah Nichols",2024-05-10,136285,49,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-09T21:07:06Z,"",0.591,0.704,7,-7.74,1,0.0955,0.611,0.00000625,0.479,0.33,105.061,4
4l0Mvzj72xxOpRrp6h8nHi,"0C8ZW7ezQVs4URX5aX7Kqx","Lose You To Love Me","Rare","Selena Gomez",2020-01-10,206458,76,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop,post-teen pop",0.516,0.342,4,-8.985,1,0.0425,0.55,0,0.21,0.0993,102.819,4
4DpNNXFMMxQEKl7r0ykkWA,"63yrD80RY3RNEM2YDpUpO8","Play Date","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,179867,77,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"alt z,electropop,pop",0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,4
1nHxHjCfUleJgxuh5HtlTl,"3vlH5PSk5GSm61lfafSPAl,3zw2PGpf4w7YefHvDAdcyS,3c4NvPspCtP5coqUMzZtHj","Locked Away","Locked Away","Lone Tusker,Alberto Ciccarini,Poul",2024-04-05,167547,58,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-08T21:39:27Z,"",0.649,0.78,1,-7.702,1,0.0416,0.109,0.000024,0.217,0.344,105.995,4
5p7ujcrUXASCNwRaWNHR1C,"26VFTg2z8YR0cCuwLzESi2","Without Me","Without Me","Halsey",2018-10-04,201660,70,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"electropop,etherpop,indie poptimism,pop",0.752,0.488,6,-7.05,1,0.0705,0.297,0.00000911,0.0936,0.533,136.041,4
6Q9ls4l10fcTNeHdEq3kB1,"3vlH5PSk5GSm61lfafSPAl","No Diggity","No Diggity","Lone Tusker",2023-03-03,162562,59,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-03-02T21:24:16Z,"",0.671,0.691,6,-7.229,0,0.0799,0.00833,0.000084,0.415,0.33,110.045,4
5fZJQrFKWQLb7FpJXZ1g7K,"3y2cIKLjiOlp1Np37WiUdH","A Bar Song (Tipsy)","Where I've Been, Isn't Where I'm Going","Shaboozey",2024-05-31,171291,87,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-20T17:45:27Z,"pop rap",0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
3ciO40CQHrP5rYDhoMfOWQ,"4RmAlZapfAsWhj2k1pHsKe","Get You The Moon","Get You The Moon","Saxena",2023-11-03,156885,50,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-11-02T15:15:57Z,"",0.619,0.583,1,-10.943,0,0.0311,0.376,0.0485,0.163,0.245,122.039,4
3qxNkQ9tGJBexnQt1QEoik,"4TuhUuVGlN2W79M1OKJnfr","Don't Be So Shy","Don't Be So Shy","veranda life",2024-06-28,164500,50,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-27T22:41:59Z,"",0.765,0.793,8,-7.067,0,0.0658,0.335,0.00429,0.822,0.776,119.988,4
0d2iYfpKoM0QCKvcLCkBao,"5CiGnKThu5ctn9pBxv7DGa,26VFTg2z8YR0cCuwLzESi2,6LuN9FCkKOj5PcnpouEgny","Eastside (with Halsey & Khalid)","Eastside (with Halsey & Khalid)","benny blanco,Halsey,Khalid",2018-07-12,173799,72,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop,electropop,etherpop,indie poptimism,pop r&b",0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,4
3AJwUDP919kvQ9QcozQPxg,"4gzpq5DPGxSnKTe4SA8HAU","Yellow","Parachutes","Coldplay",2000-07-10,266773,89,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:16:36Z,"permanent wave,pop",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
6VpO2ACbjAgSCURe1nb6xT,"3vlH5PSk5GSm61lfafSPAl,142VT1MtWzaD13CnOiKFDn","Anti-Hero","Anti-Hero","Lone Tusker,Ben Woodward",2023-01-13,158624,44,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-01-12T18:24:54Z,"acoustic chill",0.729,0.776,2,-6.505,1,0.122,0.261,0.000125,0.145,0.5,115.007,4
5u1n1kITHCxxp8twBcZxWy,"1uNFoZAHBGtllmzznpCI3s,1anyVhU62p31KFi8MEzkbf","Holy (feat. Chance The Rapper)","Holy","Justin Bieber,Chance the Rapper",2020-09-18,212093,67,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"canadian pop,pop,chicago rap,conscious hip hop,hip hop,pop rap,rap,trap",0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,4
5bGG1abhVIUm6EAa36ipRX,"7t51dSX8ZkKC7VoKRd0lME,5abaNg0SJPEF7EST0RjY9F,01e2lCvLZ4fLUIRy68nptH","One Day / Reckoning Song (Wankelmut Remix) [Radio Edit]","One Day / Reckoning Song (Wankelmut Remix)","Asaf Avidan,The Mojos,Wankelmut",2012-10-08,215186,60,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:53:19Z,"israeli pop,israeli rock,deep euro house",0.825,0.668,3,-6.329,0,0.0579,0.223,0.0000647,0.167,0.534,118.989,4
4qAionidTbsUMfu16wOkzm,"2BNEiGEIRWdNPOJalkg84t,6VRKO76gGA20JnYt1mrLWO","Places","Places","RE:MRK,MarkMate",2024-06-21,153442,44,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-21T13:41:49Z,"latvian electronic",0.624,0.731,0,-8.751,0,0.114,0.146,0.0000167,0.192,0.376,121.902,4
10xV5l9nhLvFpR8mqzs0bL,"64KEffDW9EtZ1y2vBYgq8T,6LuN9FCkKOj5PcnpouEgny","Numb","Numb","Marshmello,Khalid",2022-06-10,155588,74,spotify:user:sna84jp8nqr380zzj9orx11zw,2022-08-03T19:28:53Z,"brostep,edm,pop,progressive electro house,pop r&b",0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4
6MSG2kP4qDufLiFZTzv3Mr,"3vlH5PSk5GSm61lfafSPAl,15oiQRdZa4LrpfMbJ2dwzK,32deb5fStB5qWw0sM3BDGU","Runaway","Runaway","Lone Tusker,Jethro,Jessi G",2024-04-26,178524,56,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-08T21:39:49Z,"",0.685,0.672,7,-7.128,0,0.033,0.082,0.101,0.651,0.257,122.037,4
0vbtURX4qv1l7besfwmnD8,"2KsP6tYLJlTBvSUxnwlVWa,5iNrZmtVMtYev5M9yoWpEq","I Took A Pill In Ibiza - Seeb Remix","At Night, Alone.","Mike Posner,Seeb",2016-05-06,197933,81,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-06T21:55:23Z,"dance pop,pop,pop dance,pop rap",0.664,0.714,7,-6.645,0,0.111,0.0353,0.00000842,0.0843,0.71,101.969,4
5xU83tBm6n6dZ7njYWgBW6,"4RmAlZapfAsWhj2k1pHsKe,5wiDn420KFBNE820kOUGft","Glad You Did","Glad You Did","Saxena,JeLa",2024-06-07,170806,49,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-06T21:54:26Z,"",0.637,0.691,11,-6.5,0,0.0558,0.498,0.000237,0.19,0.419,124.091,4
3jjujdWJ72nww5eGnfs2E7,"6KImCVD70vtIoJWnq6nGn3","Adore You","Fine Line","Harry Styles",2019-12-13,207133,83,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop",0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,4
1nRFKlqnPE3AKJZrf9Xlfo,"3vlH5PSk5GSm61lfafSPAl","Middle Of The Night","Middle Of The Night","Lone Tusker",2022-08-19,164262,47,spotify:user:sna84jp8nqr380zzj9orx11zw,2022-08-18T20:40:42Z,"",0.495,0.682,4,-6.925,0,0.233,0.452,0,0.279,0.227,122.15,4
7hDVYcQq6MxkdJGweuCtl9,"6qqNVTkY8uBg9cP3Jd7DAH","ocean eyes","dont smile at me","Billie Eilish",2017-12-22,200379,82,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"art pop,pop",0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4
4255amV4enzl28KAn16rUO,"7f5Zgnp2spUuuzKplmRkt7","Are You With Me","Less Is More","Lost Frequencies",2016-10-21,138013,79,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:42:50Z,"belgian edm,edm,pop dance,tropical house",0.763,0.608,5,-8.1,0,0.035,0.262,0.000025,0.12,0.394,121.02,4
2wLIUEezoxZDKBtK3Qzmbk,"3vlH5PSk5GSm61lfafSPAl","You're Somebody Else","You're Somebody Else","Lone Tusker",2022-08-05,158000,57,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:42:50Z,"",0.622,0.741,1,-7.2,1,0.0295,0.277,0.0293,0.342,0.219,119.981,4
2eAvDnpXP5W0cVtiI0PUxV,"2WzaAvm2bBCf4pEhyuDgCY","Dandelions","Safe Haven","Ruth B.",2017-05-05,233720,86,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-06T21:55:19Z,"alt z,canadian contemporary r&b,canadian pop,pop",0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,3
6AirFysuhi6GuRTCXqDD3i,"21Nw1hStsfi6uDLK6WGzm3,2aJSeysNzFHO6Y5pMrIK3O","Drive On","Drive On","Summer Dusk,Megggi",2024-06-21,147000,44,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-21T13:41:49Z,"chill house,tropical house",0.529,0.684,10,-6.374,1,0.0345,0.048,0.000243,0.448,0.156,100.061,4
6UelLqGlWMcVH1E5c4H7lY,"6KImCVD70vtIoJWnq6nGn3","Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,87,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
1zc5ihEFgBH6G4CnCixYGJ,"7KigP1NA8s7IiVIxP5ndwJ","Learned My Lesson","Learned My Lesson","Revelries",2023-12-08,148421,57,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-12-07T17:31:32Z,"dutch edm",0.583,0.96,9,-5.908,0,0.0494,0.0326,0.00733,0.258,0.11,132.974,4
63SevszngYpZOwf63o61K4,"3EOEK57CV77D4ovYVcmiyt","Nevermind","Nevermind","Dennis Lloyd",2017-06-30,156600,76,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:56:03Z,"israeli pop",0.6,0.688,5,-8.339,0,0.201,0.159,0.0000129,0.409,0.0793,99.977,4
0McOrVxmad9tAYyxDOXOvm,"3vlH5PSk5GSm61lfafSPAl","Hey Now","Hey Now","Lone Tusker",2020-10-30,189677,51,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"",0.665,0.649,5,-8.167,1,0.0391,0.465,0.17,0.252,0.388,124.011,4
1HFfMOxCAT4GAwaPfCdmUs,"33W1pnW9zScZtYTnAoWnOT,3t5xRXzsuZmMDkQzgOX35S","Waves - Robin Schulz Radio Edit","Waves (Robin Schulz Radio Edit)","Mr. Probz,Robin Schulz",2014-02-07,208133,77,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:55:23Z,"pop dance,deep euro house,deep house,edm,german dance,tropical house",0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,4
3y9GDhOJ8GUFIa3DOqLAPZ,"085SqcJuCauCoaZ9ZXGAzb","Prayer In C","Prayer In C","Offmind",2020-05-29,159203,56,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:55:23Z,"",0.795,0.68,7,-7.39,0,0.0317,0.0401,0.0000485,0.13,0.526,124.037,4
0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny","lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,86,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"art pop,pop,pop r&b",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
2nC3QhMI9reBIOWutbU3Tj,"6P5NO5hzJbuOqSdyPB7SJM","Moral of the Story","Moral of the Story","Ashe",2019-02-14,201083,70,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"alt z",0.572,0.406,10,-8.624,1,0.0427,0.587,0.00000448,0.102,0.265,119.812,4
7sf5qECiu6Df29hLweu5Pr,"4RmAlZapfAsWhj2k1pHsKe","Dance Monkey","Dance Monkey","Saxena",2023-08-25,168679,53,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-08-24T15:02:56Z,"",0.585,0.702,9,-10.155,0,0.193,0.348,0.00000159,0.216,0.423,105.999,4
